Airline name ,Travel  Time,Number of  Stoppage ,Ticket prize(Doller),Departure  Airport,Departure Time,1st Stoppage Waiting time,1st Stoppage,2nd Stoppage Waiting time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date,Time of the year ,Departure Date
Air Canada,15:15:00,1 Stop,1610,JFK,12:45 PM,7:25,YUL,,,,,CDG,10:20 AM,4/8/2021,April,4/7/2021
United,15:35:00,1 Stop,1610,EWR,11:10 AM,8:56,YUL,,,,,CDG,10:20 AM,4/8/2021,April,4/7/2021
Air Canada,15:35:00,1 Stop,1610,EWR,11:10 AM,8:56,YUL,,,,,CDG,10:20 AM,4/8/2021,April,4/7/2021
Multiple,17:10:00,1 Stop,1610,LGA,10:45 AM,9:25,YUL,,,,,CDG,10:20 AM,4/8/2021,April,4/7/2021
United,17:10:00,1 Stop,1610,LGA,10:45 AM,9:25,YUL,,,,,CDG,10:20 AM,4/8/2021,April,4/7/2021
Air Canada,17:35:00,1 Stop,1610,EWR,9:00 AM,10:44,YUL,,,,,CDG,10:20 AM,4/8/2021,April,4/7/2021
United,17:35:00,1 Stop,1610,LGA,8:45 AM,11:25,YUL,,,,,CDG,10:20 AM,4/8/2021,April,4/7/2021
United,19:20:00,1 Stop,1610,LGA,9:00 PM,19:50,YUL,,,,,CDG,7:05 AM,4/9/2021,April,4/8/2021
United,19:35:00,1 Stop,1614,LGA,2:46 PM,1:00,IAD,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
United,28:05:00,1 Stop,1614,EWR,3:10 PM,1:28,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/6/2021
United,10:09:00,1 Stop,1614,LGA,3:05 PM,1:32,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,12:10:00,1 Stop,1614,LGA,2:00 PM,2:27,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,12:15:00,1 Stop,1614,LGA,11:19 AM,4:27,IAD,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
United,13:20:00,1 Stop,1614,EWR,1:10 PM,3:34,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,13:36:00,1 Stop,1614,LGA,1:00 PM,3:27,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,14:10:00,1 Stop,1614,EWR,10:30 AM,5:32,IAD,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
United,14:20:00,1 Stop,1614,LGA,10:19 AM,5:30,IAD,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
United,14:25:00,1 Stop,1614,EWR,11:29 AM,5:15,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,14:36:00,1 Stop,1614,LGA,11:10 AM,5:17,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,15:51:00,1 Stop,1614,EWR,10:17 AM,6:23,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,16:10:00,1 Stop,1614,LGA,10:00 AM,6:37,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,17:03:00,1 Stop,1614,LGA,7:00 AM,8:56,IAD,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
United,17:20:00,1 Stop,1614,LGA,9:00 AM,7:37,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,17:55:00,1 Stop,1614,EWR,6:24 AM,9:47,IAD,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
United,18:20:00,1 Stop,1614,LGA,6:00 AM,9:56,IAD,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
United,18:31:00,1 Stop,1614,LGA,8:00 AM,8:37,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,18:55:00,1 Stop,1614,EWR,7:45 AM,8:54,ORD,,,,,CDG,9:20 AM,4/8/2021,April,4/7/2021
United,19:20:00,1 Stop,1615,LGA,4:55 PM,1:06,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,19:35:00,1 Stop,1615,LGA,4:55 PM,1:06,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Air Canada,9:55:00,1 Stop,1615,EWR,4:15 PM,1:44,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Multiple,9:55:00,1 Stop,1615,EWR,4:15 PM,1:44,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,10:35:00,1 Stop,1615,EWR,4:06 PM,1:36,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,10:35:00,1 Stop,1615,EWR,4:06 PM,1:36,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Air Canada,10:44:00,1 Stop,1615,LGA,3:45 PM,2:16,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Multiple,10:44:00,1 Stop,1615,LGA,3:45 PM,2:16,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,11:05:00,1 Stop,1615,EWR,3:06 PM,2:36,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,11:05:00,1 Stop,1615,EWR,3:06 PM,2:36,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,11:44:00,1 Stop,1615,LGA,2:00 PM,4:01,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Air Canada,11:44:00,1 Stop,1615,LGA,2:00 PM,4:01,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Air Canada,12:50:00,1 Stop,1615,JFK,1:25 PM,4:35,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,12:50:00,1 Stop,1615,JFK,1:25 PM,4:35,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Air Canada,13:25:00,1 Stop,1615,EWR,1:00 PM,4:53,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Air Canada,13:25:00,1 Stop,1615,LGA,12:25 PM,5:36,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,13:50:00,1 Stop,1615,LGA,12:25 PM,5:36,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,14:25:00,1 Stop,1615,EWR,11:57 AM,5:52,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,14:25:00,1 Stop,1615,LGA,11:25 AM,6:36,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Multiple,14:53:00,1 Stop,1615,EWR,10:55 AM,7:04,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,15:25:00,1 Stop,1615,LGA,10:35 AM,7:20,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,15:55:00,1 Stop,1615,EWR,9:47 AM,7:57,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Multiple,16:15:00,1 Stop,1615,EWR,9:20 AM,8:39,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
United,17:03:00,1 Stop,1615,LGA,8:35 AM,9:26,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Air Canada,17:30:00,1 Stop,1615,EWR,8:01 AM,9:44,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
Multiple,18:15:00,1 Stop,1615,LGA,7:29 AM,10:32,YYZ,,,,,CDG,8:50 AM,4/8/2021,April,4/7/2021
SWISS,18:49:00,1 Stop,1615,EWR,9:15 PM,20:44,YYZ,,,,,CDG,8:50 AM,4/9/2021,April,4/8/2021
Multiple,19:21:00,1 Stop,1625,EWR,9:55 PM,10:00,OPO,,,,,ORY,10:55 PM,4/8/2021,April,4/7/2021
SWISS,29:35:00,1 Stop,1627,EWR,9:50 PM,1:20,ZRH,,,,,CDG,2:15 PM,4/8/2021,April,4/6/2021
Multiple,19:00:00,1 Stop,1627,EWR,9:50 PM,1:20,ZRH,,,,,CDG,2:15 PM,4/8/2021,April,4/7/2021
SWISS,10:25:00,1 Stop,1627,JFK,4:30 PM,1:15,ZRH,,,,,CDG,9:00 AM,4/8/2021,April,4/7/2021
Multiple,10:25:00,1 Stop,1627,JFK,4:30 PM,1:15,ZRH,,,,,CDG,9:00 AM,4/8/2021,April,4/7/2021
Multiple,10:30:00,1 Stop,1627,JFK,8:55 PM,2:05,ZRH,,,,,CDG,2:15 PM,4/8/2021,April,4/7/2021
SWISS,10:30:00,1 Stop,1627,JFK,8:55 PM,2:05,ZRH,,,,,CDG,2:15 PM,4/8/2021,April,4/7/2021
Multiple,11:20:00,1 Stop,1627,EWR,6:15 PM,4:40,ZRH,,,,,CDG,2:15 PM,4/8/2021,April,4/7/2021
Multiple,11:20:00,1 Stop,1627,EWR,6:15 PM,4:40,ZRH,,,,,CDG,2:15 PM,4/8/2021,April,4/7/2021
Multiple,14:00:00,1 Stop,1627,EWR,9:50 PM,6:20,ZRH,,,,,CDG,7:15 PM,4/8/2021,April,4/7/2021
Multiple,14:00:00,1 Stop,1627,JFK,4:30 PM,6:40,ZRH,,,,,CDG,2:15 PM,4/8/2021,April,4/7/2021
Multiple,15:25:00,1 Stop,1627,JFK,8:55 PM,7:05,ZRH,,,,,CDG,7:15 PM,4/8/2021,April,4/7/2021
Multiple,15:45:00,1 Stop,1627,EWR,9:50 PM,9:40,ZRH,,,,,CDG,10:30 PM,4/8/2021,April,4/7/2021
Multiple,16:20:00,1 Stop,1627,EWR,6:15 PM,9:40,ZRH,,,,,CDG,7:15 PM,4/8/2021,April,4/7/2021
United,18:40:00,1 Stop,1627,JFK,8:55 PM,10:25,ZRH,,,,,CDG,10:30 PM,4/8/2021,April,4/7/2021
Lufthansa,19:00:00,1 Stop,1628,EWR,5:30 PM,2:10,MUC,,,,,CDG,11:25 AM,4/8/2021,April,4/7/2021
Lufthansa,19:35:00,1 Stop,1628,EWR,5:30 PM,2:10,MUC,,,,,CDG,11:25 AM,4/8/2021,April,4/7/2021
Multiple,11:55:00,1 Stop,1628,EWR,5:30 PM,2:10,MUC,,,,,CDG,11:25 AM,4/8/2021,April,4/7/2021
United,11:55:00,1 Stop,1628,JFK,5:25 PM,2:30,MUC,,,,,CDG,11:25 AM,4/8/2021,April,4/7/2021
Multiple,11:55:00,1 Stop,1628,JFK,5:25 PM,2:30,MUC,,,,,CDG,11:25 AM,4/8/2021,April,4/7/2021
United,12:00:00,1 Stop,1628,JFK,5:25 PM,2:30,MUC,,,,,CDG,11:25 AM,4/8/2021,April,4/7/2021
Multiple,12:00:00,1 Stop,1628,EWR,8:30 PM,5:20,MUC,,,,,CDG,5:10 PM,4/8/2021,April,4/7/2021
Multiple,12:00:00,1 Stop,1628,EWR,8:30 PM,5:20,MUC,,,,,CDG,5:10 PM,4/8/2021,April,4/7/2021
American,14:40:00,1 Stop,1628,JFK,5:25 PM,8:15,MUC,,,,,CDG,5:10 PM,4/8/2021,April,4/7/2021
Finnair,14:40:00,1 Stop,1628,EWR,8:30 PM,9:15,MUC,,,,,CDG,9:05 PM,4/8/2021,April,4/7/2021
Multiple,17:45:00,Nonstop,1628,JFK,5:30 PM,,,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
Multiple,18:35:00,Nonstop,1628,JFK,5:30 PM,,,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
Multiple,7:25:00,1 Stop,1630,EWR,8:45 PM,4:05,LIS,,,,,ORY,3:50 PM,4/8/2021,April,4/7/2021
Multiple,7:25:00,1 Stop,1630,EWR,8:45 PM,7:10,LIS,,,,,ORY,6:55 PM,4/8/2021,April,4/7/2021
American,13:05:00,1 Stop,1630,EWR,8:45 PM,8:30,LIS,,,,,ORY,8:15 PM,4/8/2021,April,4/7/2021
Austrian,16:10:00,1 Stop,1630,EWR,8:45 PM,9:55,LIS,,,,,ORY,9:40 PM,4/8/2021,April,4/7/2021
Multiple,17:30:00,1 Stop,1632,EWR,1:43 PM,7:11,ORD,,,,,CDG,1:25 PM,4/8/2021,April,4/7/2021
Multiple,18:55:00,1 Stop,1633,JFK,9:35 PM,1:05,VIE,,,,,CDG,3:05 PM,4/8/2021,April,4/7/2021
Multiple,17:42:00,1 Stop,1633,JFK,9:35 PM,1:05,VIE,,,,,CDG,3:05 PM,4/8/2021,April,4/7/2021
Multiple,11:30:00,1 Stop,1633,EWR,5:40 PM,5:15,VIE,,,,,CDG,3:05 PM,4/8/2021,April,4/7/2021
Multiple,11:30:00,1 Stop,1633,JFK,9:35 PM,5:20,VIE,,,,,CDG,7:25 PM,4/8/2021,April,4/7/2021
American,15:25:00,1 Stop,1633,JFK,9:35 PM,8:25,VIE,,,,,CDG,10:30 PM,4/8/2021,April,4/7/2021
British,15:50:00,1 Stop,1633,EWR,5:40 PM,9:30,VIE,,,,,CDG,7:25 PM,4/8/2021,April,4/7/2021
Multiple,18:55:00,1 Stop,1640,JFK,7:05 PM,3:10,MAD,,,,,ORY,1:35 PM,4/8/2021,April,4/7/2021
United,19:45:00,Nonstop,1642,JFK,5:30 PM,,,,,,,CDG,6:55 AM,4/8/2021,April,4/7/2021
Lufthansa,12:30:00,1 Stop,1646,JFK,3:55 PM,1:25,FRA,,,,,CDG,8:20 AM,4/8/2021,April,4/7/2021
Multiple,7:25:00,1 Stop,1646,JFK,3:55 PM,1:25,FRA,,,,,CDG,8:20 AM,4/8/2021,April,4/7/2021
United,10:25:00,1 Stop,1646,EWR,6:10 PM,1:50,FRA,,,,,CDG,10:45 AM,4/8/2021,April,4/7/2021
Lufthansa,10:25:00,1 Stop,1646,EWR,6:10 PM,1:50,FRA,,,,,CDG,10:45 AM,4/8/2021,April,4/7/2021
Multiple,10:35:00,1 Stop,1646,EWR,6:10 PM,1:50,FRA,,,,,CDG,10:45 AM,4/8/2021,April,4/7/2021
United,10:35:00,1 Stop,1646,JFK,3:55 PM,2:50,FRA,,,,,CDG,9:45 AM,4/8/2021,April,4/7/2021
Lufthansa,10:35:00,1 Stop,1646,JFK,3:55 PM,2:50,FRA,,,,,CDG,9:45 AM,4/8/2021,April,4/7/2021
Multiple,11:50:00,1 Stop,1646,JFK,3:55 PM,2:50,FRA,,,,,CDG,9:45 AM,4/8/2021,April,4/7/2021
United,11:50:00,1 Stop,1646,EWR,7:30 PM,3:10,FRA,,,,,CDG,1:35 PM,4/8/2021,April,4/7/2021
Lufthansa,11:50:00,1 Stop,1646,EWR,7:30 PM,3:10,FRA,,,,,CDG,1:35 PM,4/8/2021,April,4/7/2021
Multiple,12:05:00,1 Stop,1646,EWR,7:30 PM,3:10,FRA,,,,,CDG,1:35 PM,4/8/2021,April,4/7/2021
United,12:05:00,1 Stop,1646,JFK,3:55 PM,3:50,FRA,,,,,CDG,10:45 AM,4/8/2021,April,4/7/2021
Lufthansa,12:05:00,1 Stop,1646,JFK,3:55 PM,3:50,FRA,,,,,CDG,10:45 AM,4/8/2021,April,4/7/2021
Multiple,12:50:00,1 Stop,1646,JFK,3:55 PM,3:50,FRA,,,,,CDG,10:45 AM,4/8/2021,April,4/7/2021
United,12:50:00,1 Stop,1646,EWR,6:10 PM,4:40,FRA,,,,,CDG,1:35 PM,4/8/2021,April,4/7/2021
Lufthansa,12:50:00,1 Stop,1646,EWR,6:10 PM,4:40,FRA,,,,,CDG,1:35 PM,4/8/2021,April,4/7/2021
Multiple,13:25:00,1 Stop,1646,EWR,6:10 PM,4:40,FRA,,,,,CDG,1:35 PM,4/8/2021,April,4/7/2021
United,13:25:00,1 Stop,1646,JFK,9:50 PM,4:30,FRA,,,,,CDG,5:30 PM,4/8/2021,April,4/7/2021
United,13:25:00,1 Stop,1646,EWR,9:50 PM,4:30,FRA,,,,,CDG,5:30 PM,4/8/2021,April,4/7/2021
United,13:40:00,1 Stop,1646,EWR,9:50 PM,4:30,FRA,,,,,CDG,5:30 PM,4/8/2021,April,4/7/2021
Multiple,13:40:00,1 Stop,1646,JFK,9:50 PM,4:30,FRA,,,,,CDG,5:30 PM,4/8/2021,April,4/7/2021
Multiple,13:40:00,1 Stop,1646,JFK,3:55 PM,6:40,FRA,,,,,CDG,1:35 PM,4/8/2021,April,4/7/2021
Multiple,13:40:00,1 Stop,1646,EWR,7:30 PM,7:05,FRA,,,,,CDG,5:30 PM,4/8/2021,April,4/7/2021
Multiple,15:40:00,1 Stop,1646,EWR,6:10 PM,8:35,FRA,,,,,CDG,5:30 PM,4/8/2021,April,4/7/2021
British,16:00:00,1 Stop,1646,EWR,9:50 PM,8:25,FRA,,,,,CDG,9:25 PM,4/8/2021,April,4/7/2021
SWISS,17:20:00,1 Stop,1646,JFK,9:50 PM,8:25,FRA,,,,,CDG,9:25 PM,4/8/2021,April,4/7/2021
Multiple,17:42:00,2 Stops,1140,DAC,6:35 AM,1:55,IST,12:40,IAH,,,LAS,9:17 AM,4/9/2021,April,4/8/2021
Multiple,10:25:00,2 Stops,1140,DAC,6:35 AM,1:55,IST,14:30,IAH,,,LAS,11:07 AM,4/9/2021,April,4/8/2021
Multiple,39:42:00,2 Stops,1217,DAC,6:35 AM,1:55,IST,16:40,IAH,,,LAS,1:16 PM,4/9/2021,April,4/7/2021
Multiple,41:32:00,2 Stops,1486,DAC,6:35 AM,2:05,IST,2:08,ORD,,,LAS,10:02 PM,4/9/2021,April,4/7/2021
Multiple,43:41:00,2 Stops,1491,DAC,6:35 AM,20:00,IST,18:45,LAX,,,LAS,8:13 AM,4/9/2021,April,4/7/2021
Qatar,28:27:00,2 Stops,1500,DAC,10:50 AM,18:25,DOH,2:50,LAX,,,LAS,6:03 PM,4/8/2021,April,4/6/2021
Qatar,62:38:00,2 Stops,1500,DAC,5:30 AM,23:45,DOH,2:50,LAX,,,LAS,6:03 PM,4/8/2021,April,4/5/2021
Multiple,44:13:00,2 Stops,1501,DAC,6:35 AM,2:05,IST,13:25,ORD,,,LAS,9:14 AM,4/8/2021,April,4/6/2021
Multiple,49:33:00,2 Stops,1501,DAC,6:35 AM,1:00,IST,20:50,LAX,,,LAS,2:58 PM,4/8/2021,April,4/5/2021
Multiple,39:39:00,2 Stops,1538,DAC,8:55 PM,2:30,AUH,4:53,ORD,,,LAS,3:40 PM,4/8/2021,April,4/6/2021
Multiple,45:23:00,2 Stops,1538,DAC,8:55 PM,2:30,AUH,8:40,ORD,,,LAS,7:17 PM,4/8/2021,April,4/6/2021
Etihad,31:45:00,2 Stops,1538,DAC,8:55 PM,9:30,AUH,2:35,JFK,,,LAS,9:37 PM,4/8/2021,April,4/6/2021
Etihad,35:22:00,2 Stops,1538,DAC,8:55 PM,3:00,AUH,9:05,JFK,,,LAS,9:37 PM,4/8/2021,April,4/6/2021
Multiple,37:42:00,2 Stops,1546,DAC,6:35 AM,1:00,IST,5:47,LAX,,,LAS,11:59 PM,4/9/2021,April,4/7/2021
Multiple,37:42:00,2 Stops,1546,DAC,6:35 AM,20:00,IST,4:27,LAX,,,LAS,5:59 PM,4/8/2021,April,4/6/2021
Multiple,30:24:00,2 Stops,1552,DAC,6:35 AM,1:00,IST,15:20,LAX,,,LAS,9:30 AM,4/8/2021,April,4/6/2021
Multiple,48:24:00,2 Stops,1552,DAC,6:35 AM,1:00,IST,23:47,LAX,,,LAS,5:59 PM,4/8/2021,April,4/5/2021
Multiple,39:55:00,2 Stops,1557,DAC,8:55 PM,2:30,AUH,22:50,ORD,,,LAS,9:33 AM,4/9/2021,April,4/7/2021
Multiple,48:24:00,2 Stops,1563,DAC,1:40 AM,4:25,DXB,23:30,LAX,,,LAS,2:58 PM,4/8/2021,April,4/5/2021
Turkish,49:38:00,2 Stops,1582,DAC,6:35 AM,2:05,IST,2:08,ORD,,,LAS,10:02 PM,4/9/2021,April,4/6/2021
Multiple,50:18:00,2 Stops,1594,DAC,6:35 AM,1:00,IST,2:20,SFO,,,LAS,8:49 PM,4/9/2021,April,4/6/2021
Multiple,28:27:00,2 Stops,1608,DAC,10:50 AM,18:25,DOH,21:45,LHR,,,LAS,1:50 PM,4/9/2021,April,4/7/2021
Multiple,27:14:00,2 Stops,1608,DAC,10:50 AM,19:20,DOH,20:50,LHR,,,LAS,1:50 PM,4/9/2021,April,4/7/2021
Multiple,64:00:00,2 Stops,1609,DAC,6:35 AM,1:00,IST,18:27,LAX,,,LAS,12:39 PM,4/8/2021,April,4/5/2021
British,64:00:00,2 Stops,1631,DAC,10:50 AM,18:25,DOH,21:45,LHR,,,LAS,1:50 PM,4/9/2021,April,4/6/2021
British,43:04:00,2 Stops,1631,DAC,10:50 AM,19:20,DOH,20:50,LHR,,,LAS,1:50 PM,4/9/2021,April,4/7/2021
Qatar,64:00:00,2 Stops,1635,DAC,5:30 AM,17:20,DOH,2:01,DFW,,,LAS,12:32 PM,4/8/2021,April,4/5/2021
Qatar,64:00:00,2 Stops,1635,DAC,5:30 AM,17:20,DOH,3:41,DFW,,,LAS,2:13 PM,4/8/2021,April,4/5/2021
Qatar,44:02:00,2 Stops,1635,DAC,5:30 AM,23:40,DOH,1:44,DFW,,,LAS,6:54 PM,4/8/2021,April,4/6/2021
Qatar,45:43:00,2 Stops,1635,DAC,5:30 AM,17:20,DOH,8:24,DFW,,,LAS,6:54 PM,4/8/2021,April,4/6/2021
Multiple,50:24:00,2 Stops,1636,DAC,10:50 AM,18:25,DOH,3:35,LHR,,,LAS,7:30 PM,4/8/2021,April,4/5/2021
Multiple,50:24:00,2 Stops,1636,DAC,10:50 AM,19:20,DOH,2:40,LHR,,,LAS,7:30 PM,4/8/2021,April,4/5/2021
Turkish,45:40:00,2 Stops,1643,DAC,6:35 AM,20:00,IST,4:27,LAX,,,LAS,5:59 PM,4/8/2021,April,4/6/2021
Turkish,45:40:00,2 Stops,1649,DAC,6:35 AM,1:00,IST,23:47,LAX,,,LAS,5:59 PM,4/8/2021,April,4/6/2021
British,48:24:00,2 Stops,1656,DAC,10:50 AM,11:35,DOH,10:25,LHR,,,LAS,7:30 PM,4/8/2021,April,4/5/2021
British,48:24:00,2 Stops,1656,DAC,10:50 AM,1:35,DOH,20:25,LHR,,,LAS,7:30 PM,4/8/2021,April,4/5/2021
British,45:40:00,2 Stops,1660,DAC,10:50 AM,18:25,DOH,3:35,LHR,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
British,45:40:00,2 Stops,1660,DAC,10:50 AM,19:20,DOH,2:40,LHR,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
British,45:40:00,2 Stops,1660,DAC,10:50 AM,12:10,DOH,9:50,LHR,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
British,45:40:00,2 Stops,1673,DAC,10:50 AM,11:35,DOH,10:30,LGW,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
British,45:40:00,2 Stops,1677,DAC,10:50 AM,12:05,DOH,10:05,LGW,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
Multiple,45:40:00,2 Stops,1685,DAC,6:35 AM,18:25,IST,3:00,ORD,,,LAS,2:56 PM,4/8/2021,April,4/6/2021
American,45:40:00,2 Stops,1714,DAC,5:05 AM,17:50,DOH,1:36,DFW,,,LAS,12:32 PM,4/8/2021,April,4/6/2021
Multiple,45:21:00,2 Stops,1746,DAC,7:30 PM,10:25,DXB,16:45,LAX,,,LAS,8:13 AM,4/9/2021,April,4/7/2021
Multiple,44:27:00,2 Stops,1746,DAC,7:30 PM,10:25,DXB,23:30,LAX,,,LAS,2:58 PM,4/9/2021,April,4/7/2021
Turkish,49:43:00,2 Stops,1747,DAC,6:35 AM,18:25,IST,10:03,ORD,,,LAS,10:02 PM,4/8/2021,April,4/5/2021
Qatar,56:28:00,2 Stops,1786,DAC,10:50 AM,12:00,DOH,2:01,DFW,,,LAS,12:32 PM,4/8/2021,April,4/5/2021
Qatar,52:27:00,2 Stops,1786,DAC,10:50 AM,12:00,DOH,3:41,DFW,,,LAS,2:13 PM,4/8/2021,April,4/5/2021
Qatar,38:42:00,2 Stops,1790,DAC,10:50 AM,18:20,DOH,1:44,DFW,,,LAS,6:54 PM,4/8/2021,April,4/6/2021
British,40:23:00,2 Stops,1799,DAC,8:15 PM,2:10,DOH,10:25,LHR,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
British,45:04:00,2 Stops,1799,DAC,8:15 PM,9:55,DOH,2:40,LHR,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
British,36:15:00,2 Stops,1799,DAC,8:15 PM,2:45,DOH,9:50,LHR,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
Multiple,36:15:00,2 Stops,1807,DAC,6:35 AM,6:20,IST,7:25,EWR,,,LAS,8:39 AM,4/8/2021,April,4/6/2021
Multiple,36:15:00,2 Stops,1807,DAC,6:35 AM,6:20,IST,9:35,EWR,,,LAS,11:02 AM,4/8/2021,April,4/6/2021
Turkish,39:04:00,2 Stops,1807,DAC,6:35 AM,1:00,IST,2:20,SFO,,,LAS,8:49 PM,4/9/2021,April,4/7/2021
Turkish,41:27:00,2 Stops,1807,DAC,6:35 AM,20:10,IST,4:32,SFO,,,LAS,6:04 PM,4/8/2021,April,4/6/2021
Turkish,27:14:00,2 Stops,1816,DAC,6:35 AM,1:00,IST,23:32,SFO,,,LAS,6:04 PM,4/8/2021,April,4/6/2021
Multiple,48:29:00,2 Stops,1832,DAC,6:35 AM,6:20,IST,12:45,EWR,,,LAS,2:03 PM,4/8/2021,April,4/5/2021
American,48:29:00,2 Stops,1874,DAC,5:05 AM,17:50,DOH,3:16,DFW,,,LAS,2:13 PM,4/8/2021,April,4/5/2021
American,44:28:00,2 Stops,1874,DAC,5:05 AM,17:50,DOH,4:59,DFW,,,LAS,3:58 PM,4/8/2021,April,4/6/2021
Multiple,46:08:00,2 Stops,1890,DAC,7:30 PM,10:40,DXB,17:00,SFO,,,LAS,8:35 AM,4/9/2021,April,4/7/2021
Multiple,47:53:00,2 Stops,1919,DAC,3:35 AM,2:35,DOH,2:40,LHR,,,LAS,7:30 PM,4/9/2021,April,4/7/2021
Multiple,50:05:00,2 Stops,1922,DAC,7:30 PM,10:40,DXB,2:22,SFO,,,LAS,6:04 PM,4/8/2021,April,4/5/2021
Multiple,28:55:00,2 Stops,1922,DAC,7:30 PM,10:40,DXB,8:05,SFO,,,LAS,11:44 PM,4/8/2021,April,4/6/2021
Multiple,35:34:00,2 Stops,1932,DAC,1:40 AM,4:40,DXB,2:31,SFO,,,LAS,6:11 PM,4/9/2021,April,4/7/2021
British,41:14:00,2 Stops,1942,DAC,3:35 AM,2:35,DOH,2:40,LHR,,,LAS,7:30 PM,4/9/2021,April,4/7/2021
British,29:31:00,2 Stops,1942,DAC,8:15 PM,9:00,DOH,3:35,LHR,,,LAS,7:30 PM,4/8/2021,April,4/6/2021
Multiple,28:55:00,2 Stops,2002,DAC,2:10 AM,14:25,HKG,2:15,SFO,,,LAS,11:56 PM,4/9/2021,April,4/7/2021
Multiple,36:15:00,2 Stops,2002,DAC,2:10 AM,14:25,HKG,10:55,SFO,,,LAS,8:35 AM,4/8/2021,April,4/6/2021
Qatar,34:46:00,2 Stops,2010,DAC,10:50 AM,18:25,DOH,2:35,SEA,,,LAS,5:35 PM,4/8/2021,April,4/6/2021
Qatar,43:25:00,2 Stops,2010,DAC,5:30 AM,23:45,DOH,2:35,SEA,,,LAS,5:35 PM,4/8/2021,April,4/6/2021
Multiple,43:45:00,2 Stops,2012,DAC,2:10 AM,14:25,HKG,13:01,SFO,,,LAS,10:48 AM,4/8/2021,April,4/6/2021
Multiple,49:05:00,2 Stops,2012,DAC,2:10 AM,14:25,HKG,13:57,SFO,,,LAS,11:44 AM,4/8/2021,April,4/5/2021
Multiple,45:38:00,2 Stops,2012,DAC,2:10 AM,14:25,HKG,15:00,SFO,,,LAS,12:45 PM,4/8/2021,April,4/6/2021
